x, y, vx, vy
-37.5591, 0.502632, 9.83252, 9.83252
-37.51, 0.502639, 9.83216, 9.83216
-37.4608, 0.502647, 9.83181, 9.83181
-37.4116, 0.502655, 9.83145, 9.83145
-37.3625, 0.502663, 9.8311, 9.8311
-37.3133, 0.50267, 9.83074, 9.83074
-37.2642, 0.502678, 9.83038, 9.83038
-37.215, 0.502686, 9.83002, 9.83002
-37.1659, 0.502694, 9.82966, 9.82966
-37.1167, 0.502702, 9.8293, 9.8293
-37.0676, 0.50271, 9.82894, 9.82894
-37.0184, 0.502718, 9.82857, 9.82857
-36.9693, 0.502726, 9.82821, 9.82821
-36.9202, 0.502734, 9.82784, 9.82784
-36.871, 0.502742, 9.82747, 9.82747
-36.8219, 0.50275, 9.82711, 9.82711
-36.7727, 0.502758, 9.82674, 9.82674
-36.7236, 0.502766, 9.82637, 9.82637
-36.6745, 0.502774, 9.826, 9.826
-36.6253, 0.502782, 9.82562, 9.82562
-36.5762, 0.50279, 9.82525, 9.82525
-36.5271, 0.502798, 9.82488, 9.82488
-36.478, 0.502806, 9.8245, 9.8245
-36.4288, 0.502815, 9.82413, 9.82413
-36.3797, 0.502823, 9.82375, 9.82375
-36.3306, 0.502831, 9.82337, 9.82337
-36.2815, 0.50284, 9.82299, 9.82299
-36.2324, 0.502848, 9.82261, 9.82261
-36.1833, 0.502856, 9.82223, 9.82223
-36.1341, 0.502865, 9.82185, 9.82185
-36.085, 0.502873, 9.82147, 9.82147
-36.0359, 0.502882, 9.82109, 9.82109
-35.9868, 0.50289, 9.8207, 9.8207
-35.9377, 0.502899, 9.82031, 9.82031
-35.8886, 0.502907, 9.81993, 9.81993
-35.8395, 0.502916, 9.81954, 9.81954
-35.7904, 0.502924, 9.81915, 9.81915
-35.7413, 0.502933, 9.81876, 9.81876
-35.6922, 0.502941, 9.81837, 9.81837
-35.6431, 0.50295, 9.81798, 9.81798
-35.594, 0.502959, 9.81758, 9.81758
-35.545, 0.502967, 9.81719, 9.81719
-35.4959, 0.502976, 9.81679, 9.81679
-35.4468, 0.502985, 9.8164, 9.8164
-35.3977, 0.502994, 9.816, 9.816
-35.3486, 0.503003, 9.8156, 9.8156
-35.2995, 0.503012, 9.8152, 9.8152
-35.2505, 0.50302, 9.8148, 9.8148
-35.2014, 0.503029, 9.8144, 9.8144
-35.1523, 0.503038, 9.81399, 9.81399
-35.1032, 0.503047, 9.81359, 9.81359
-35.0542, 0.503056, 9.81318, 9.81318
-35.0051, 0.503065, 9.81278, 9.81278
-34.9561, 0.503074, 9.81237, 9.81237
-34.907, 0.503084, 9.81196, 9.81196
-34.8579, 0.503093, 9.81155, 9.81155
-34.8089, 0.503102, 9.81114, 9.81114
-34.7598, 0.503111, 9.81072, 9.81072
-34.7108, 0.50312, 9.81031, 9.81031
-34.6617, 0.503129, 9.8099, 9.8099
-34.6127, 0.503139, 9.80948, 9.80948
-34.5636, 0.503148, 9.80906, 9.80906
-34.5146, 0.503157, 9.80864, 9.80864
-34.4655, 0.503167, 9.80822, 9.80822
-34.4165, 0.503176, 9.8078, 9.8078
-34.3674, 0.503186, 9.80738, 9.80738
-34.3184, 0.503195, 9.80696, 9.80696
-34.2694, 0.503205, 9.80653, 9.80653
-34.2203, 0.503214, 9.80611, 9.80611
-34.1713, 0.503224, 9.80568, 9.80568
-34.1223, 0.503233, 9.80525, 9.80525
-34.0733, 0.503243, 9.80482, 9.80482
-34.0242, 0.503252, 9.80439, 9.80439
-33.9752, 0.503262, 9.80396, 9.80396
-33.9262, 0.503272, 9.80353, 9.80353
-33.8772, 0.503282, 9.8031, 9.8031
-33.8282, 0.503291, 9.80266, 9.80266
-33.7791, 0.503301, 9.80222, 9.80222
-33.7301, 0.503311, 9.80179, 9.80179
-33.6811, 0.503321, 9.80135, 9.80135
-33.6321, 0.503331, 9.80091, 9.80091
-33.5831, 0.503341, 9.80046, 9.80046
-33.5341, 0.503351, 9.80002, 9.80002
-33.4851, 0.503361, 9.79958, 9.79958
-33.4361, 0.503371, 9.79913, 9.79913
-33.3871, 0.503381, 9.79868, 9.79868
-33.3381, 0.503391, 9.79823, 9.79823
-33.2891, 0.503401, 9.79778, 9.79778
-33.2401, 0.503411, 9.79733, 9.79733
-33.1912, 0.503421, 9.79688, 9.79688
-33.1422, 0.503432, 9.79643, 9.79643
-33.0932, 0.503442, 9.79597, 9.79597
-33.0442, 0.503452, 9.79552, 9.79552
-32.9952, 0.503462, 9.79506, 9.79506
-32.9463, 0.503473, 9.7946, 9.7946
-32.8973, 0.503483, 9.79414, 9.79414
-32.8483, 0.503494, 9.79368, 9.79368
-32.7993, 0.503504, 9.79321, 9.79321
-32.7504, 0.503515, 9.79275, 9.79275
-32.7014, 0.503525, 9.79228, 9.79228
-32.6525, 0.503536, 9.79182, 9.79182
-32.6035, 0.503546, 9.79135, 9.79135
-32.5545, 0.503557, 9.79088, 9.79088
-32.5056, 0.503568, 9.7904, 9.7904
-32.4566, 0.503578, 9.78993, 9.78993
-32.4077, 0.503589, 9.78946, 9.78946
-32.3587, 0.5036, 9.78898, 9.78898
-32.3098, 0.503611, 9.7885, 9.7885
-32.2608, 0.503622, 9.78802, 9.78802
-32.2119, 0.503633, 9.78754, 9.78754
-32.163, 0.503644, 9.78706, 9.78706
-32.114, 0.503655, 9.78658, 9.78658
-32.0651, 0.503666, 9.78609, 9.78609
-32.0162, 0.503677, 9.78561, 9.78561
-31.9672, 0.503688, 9.78512, 9.78512
-31.9183, 0.503699, 9.78463, 9.78463
-31.8694, 0.50371, 9.78414, 9.78414
-31.8205, 0.503721, 9.78365, 9.78365
-31.7716, 0.503733, 9.78315, 9.78315
-31.7226, 0.503744, 9.78266, 9.78266
-31.6737, 0.503755, 9.78216, 9.78216
-31.6248, 0.503767, 9.78166, 9.78166
-31.5759, 0.503778, 9.78117, 9.78117
-31.527, 0.50379, 9.78066, 9.78066
-31.4781, 0.503801, 9.78016, 9.78016
-31.4292, 0.503813, 9.77966, 9.77966
-31.3803, 0.503824, 9.77915, 9.77915
-31.3314, 0.503836, 9.77864, 9.77864
-31.2825, 0.503847, 9.77813, 9.77813
-31.2336, 0.503859, 9.77762, 9.77762
-31.1847, 0.503871, 9.77711, 9.77711
-31.1358, 0.503883, 9.7766, 9.7766
-31.087, 0.503895, 9.77608, 9.77608
-31.0381, 0.503906, 9.77556, 9.77556
-30.9892, 0.503918, 9.77504, 9.77504
-30.9403, 0.50393, 9.77452, 9.77452
-30.8915, 0.503942, 9.774, 9.774
-30.8426, 0.503954, 9.77348, 9.77348
-30.7937, 0.503966, 9.77295, 9.77295
-30.7449, 0.503978, 9.77243, 9.77243
-30.696, 0.503991, 9.7719, 9.7719
-30.6471, 0.504003, 9.77137, 9.77137
-30.5983, 0.504015, 9.77083, 9.77083
-30.5494, 0.504027, 9.7703, 9.7703
-30.5006, 0.50404, 9.76976, 9.76976
-30.4517, 0.504052, 9.76923, 9.76923
-30.4029, 0.504064, 9.76869, 9.76869
-30.354, 0.504077, 9.76815, 9.76815
-30.3052, 0.504089, 9.76761, 9.76761
-30.2564, 0.504102, 9.76706, 9.76706
-30.2075, 0.504115, 9.76652, 9.76652
-30.1587, 0.504127, 9.76597, 9.76597
-30.1099, 0.50414, 9.76542, 9.76542
-30.061, 0.504153, 9.76487, 9.76487
-30.0122, 0.504165, 9.76431, 9.76431
-29.9634, 0.504178, 9.76376, 9.76376
-29.9146, 0.504191, 9.7632, 9.7632
-29.8657, 0.504204, 9.76264, 9.76264
-29.8169, 0.504217, 9.76208, 9.76208
-29.7681, 0.50423, 9.76152, 9.76152
-29.7193, 0.504243, 9.76096, 9.76096
-29.6705, 0.504256, 9.76039, 9.76039
-29.6217, 0.504269, 9.75982, 9.75982
-29.5729, 0.504283, 9.75926, 9.75926
-29.5241, 0.504296, 9.75868, 9.75868
-29.4753, 0.504309, 9.75811, 9.75811
-29.4265, 0.504323, 9.75754, 9.75754
-29.3777, 0.504336, 9.75696, 9.75696
-29.329, 0.504349, 9.75638, 9.75638
-29.2802, 0.504363, 9.7558, 9.7558
-29.2314, 0.504377, 9.75522, 9.75522
-29.1826, 0.50439, 9.75463, 9.75463
-29.1339, 0.504404, 9.75405, 9.75405
-29.0851, 0.504417, 9.75346, 9.75346
-29.0363, 0.504431, 9.75287, 9.75287
-28.9875, 0.504445, 9.75227, 9.75227
-28.9388, 0.504459, 9.75168, 9.75168
-28.89, 0.504473, 9.75108, 9.75108
-28.8413, 0.504487, 9.75048, 9.75048
-28.7925, 0.504501, 9.74988, 9.74988
-28.7438, 0.504515, 9.74928, 9.74928
-28.695, 0.504529, 9.74867, 9.74867
-28.6463, 0.504543, 9.74807, 9.74807
-28.5975, 0.504557, 9.74746, 9.74746
-28.5488, 0.504572, 9.74685, 9.74685
-28.5001, 0.504586, 9.74623, 9.74623
-28.4513, 0.5046, 9.74562, 9.74562
-28.4026, 0.504615, 9.745, 9.745
-28.3539, 0.504629, 9.74438, 9.74438
-28.3052, 0.504644, 9.74376, 9.74376
-28.2564, 0.504659, 9.74314, 9.74314
-28.2077, 0.504673, 9.74251, 9.74251
-28.159, 0.504688, 9.74188, 9.74188
-28.1103, 0.504703, 9.74125, 9.74125
-28.0616, 0.504718, 9.74062, 9.74062
-28.0129, 0.504732, 9.73999, 9.73999
-27.9642, 0.504747, 9.73935, 9.73935
-27.9155, 0.504762, 9.73871, 9.73871
-27.8668, 0.504777, 9.73807, 9.73807
-27.8181, 0.504793, 9.73742, 9.73742
-27.7694, 0.504808, 9.73678, 9.73678
-27.7207, 0.504823, 9.73613, 9.73613
-27.6721, 0.504838, 9.73548, 9.73548
-27.6234, 0.504854, 9.73483, 9.73483
-27.5747, 0.504869, 9.73417, 9.73417
-27.526, 0.504885, 9.73352, 9.73352
-27.4774, 0.5049, 9.73286, 9.73286
-27.4287, 0.504916, 9.73219, 9.73219
-27.3801, 0.504932, 9.73153, 9.73153
-27.3314, 0.504947, 9.73086, 9.73086
-27.2827, 0.504963, 9.73019, 9.73019
-27.2341, 0.504979, 9.72952, 9.72952
-27.1854, 0.504995, 9.72885, 9.72885
-27.1368, 0.505011, 9.72817, 9.72817
-27.0882, 0.505027, 9.72749, 9.72749
-27.0395, 0.505043, 9.72681, 9.72681
-26.9909, 0.505059, 9.72613, 9.72613
-26.9423, 0.505075, 9.72544, 9.72544
-26.8936, 0.505092, 9.72475, 9.72475
-26.845, 0.505108, 9.72406, 9.72406
-26.7964, 0.505124, 9.72337, 9.72337
-26.7478, 0.505141, 9.72267, 9.72267
-26.6992, 0.505157, 9.72198, 9.72198
-26.6505, 0.505174, 9.72127, 9.72127
-26.6019, 0.505191, 9.72057, 9.72057
-26.5533, 0.505207, 9.71986, 9.71986
-26.5047, 0.505224, 9.71916, 9.71916
-26.4561, 0.505241, 9.71844, 9.71844
-26.4075, 0.505258, 9.71773, 9.71773
-26.359, 0.505275, 9.71701, 9.71701
-26.3104, 0.505292, 9.7163, 9.7163
-26.2618, 0.505309, 9.71557, 9.71557
-26.2132, 0.505327, 9.71485, 9.71485
-26.1646, 0.505344, 9.71412, 9.71412
-26.1161, 0.505361, 9.71339, 9.71339
-26.0675, 0.505379, 9.71266, 9.71266
-26.0189, 0.505396, 9.71192, 9.71192
-25.9704, 0.505414, 9.71119, 9.71119
-25.9218, 0.505431, 9.71044, 9.71044
-25.8733, 0.505449, 9.7097, 9.7097
-25.8247, 0.505467, 9.70895, 9.70895
-25.7762, 0.505485, 9.7082, 9.7082
-25.7276, 0.505503, 9.70745, 9.70745
-25.6791, 0.505521, 9.7067, 9.7067
-25.6306, 0.505539, 9.70594, 9.70594
-25.582, 0.505557, 9.70518, 9.70518
-25.5335, 0.505575, 9.70441, 9.70441
-25.485, 0.505593, 9.70365, 9.70365
-25.4365, 0.505612, 9.70288, 9.70288
-25.388, 0.50563, 9.7021, 9.7021
-25.3394, 0.505649, 9.70133, 9.70133
-25.2909, 0.505667, 9.70055, 9.70055
-25.2424, 0.505686, 9.69977, 9.69977
-25.1939, 0.505705, 9.69899, 9.69899
-25.1454, 0.505724, 9.6982, 9.6982
-25.097, 0.505743, 9.69741, 9.69741
-25.0485, 0.505762, 9.69662, 9.69662
-25, 0.505781, 9.69582, 9.69582
-24.9515, 0.5058, 9.69502, 9.69502
-24.903, 0.505819, 9.69422, 9.69422
-24.8546, 0.505838, 9.69341, 9.69341
-24.8061, 0.505858, 9.6926, 9.6926
-24.7576, 0.505877, 9.69179, 9.69179
-24.7092, 0.505897, 9.69098, 9.69098
-24.6607, 0.505917, 9.69016, 9.69016
-24.6123, 0.505936, 9.68933, 9.68933
-24.5638, 0.505956, 9.68851, 9.68851
-24.5154, 0.505976, 9.68768, 9.68768
-24.4669, 0.505996, 9.68685, 9.68685
-24.4185, 0.506016, 9.68602, 9.68602
-24.3701, 0.506036, 9.68518, 9.68518
-24.3216, 0.506057, 9.68434, 9.68434
-24.2732, 0.506077, 9.68349, 9.68349
-24.2248, 0.506097, 9.68264, 9.68264
-24.1764, 0.506118, 9.68179, 9.68179
-24.128, 0.506139, 9.68094, 9.68094
-24.0796, 0.506159, 9.68008, 9.68008
-24.0312, 0.50618, 9.67922, 9.67922
-23.9828, 0.506201, 9.67835, 9.67835
-23.9344, 0.506222, 9.67748, 9.67748
-23.886, 0.506243, 9.67661, 9.67661
-23.8376, 0.506264, 9.67574, 9.67574
-23.7892, 0.506285, 9.67486, 9.67486
-23.7409, 0.506307, 9.67397, 9.67397
-23.6925, 0.506328, 9.67309, 9.67309
-23.6441, 0.50635, 9.6722, 9.6722
-23.5958, 0.506371, 9.6713, 9.6713
-23.5474, 0.506393, 9.67041, 9.67041
-23.4991, 0.506415, 9.6695, 9.6695
-23.4507, 0.506437, 9.6686, 9.6686
-23.4024, 0.506459, 9.66769, 9.66769
-23.354, 0.506481, 9.66678, 9.66678
-23.3057, 0.506503, 9.66586, 9.66586
-23.2574, 0.506525, 9.66494, 9.66494
-23.209, 0.506548, 9.66402, 9.66402
-23.1607, 0.50657, 9.66309, 9.66309
-23.1124, 0.506593, 9.66216, 9.66216
-23.0641, 0.506616, 9.66122, 9.66122
-23.0158, 0.506638, 9.66028, 9.66028
-22.9675, 0.506661, 9.65934, 9.65934
-22.9192, 0.506684, 9.65839, 9.65839
-22.8709, 0.506707, 9.65744, 9.65744
-22.8226, 0.506731, 9.65649, 9.65649
-22.7743, 0.506754, 9.65553, 9.65553
-22.7261, 0.506778, 9.65456, 9.65456
-22.6778, 0.506801, 9.6536, 9.6536
-22.6295, 0.506825, 9.65262, 9.65262
-22.5813, 0.506849, 9.65165, 9.65165
-22.533, 0.506872, 9.65067, 9.65067
-22.4847, 0.506896, 9.64968, 9.64968
-22.4365, 0.50692, 9.6487, 9.6487
-22.3883, 0.506945, 9.6477, 9.6477
-22.34, 0.506969, 9.64671, 9.64671
-22.2918, 0.506993, 9.64571, 9.64571
-22.2436, 0.507018, 9.6447, 9.6447
-22.1953, 0.507043, 9.64369, 9.64369
-22.1471, 0.507067, 9.64268, 9.64268
-22.0989, 0.507092, 9.64166, 9.64166
-22.0507, 0.507117, 9.64064, 9.64064
-22.0025, 0.507143, 9.63961, 9.63961
-21.9543, 0.507168, 9.63858, 9.63858
-21.9061, 0.507193, 9.63754, 9.63754
-21.8579, 0.507219, 9.6365, 9.6365
-21.8097, 0.507244, 9.63545, 9.63545
-21.7615, 0.50727, 9.6344, 9.6344
-21.7134, 0.507296, 9.63335, 9.63335
-21.6652, 0.507322, 9.63229, 9.63229
-21.617, 0.507348, 9.63122, 9.63122
-21.5689, 0.507374, 9.63016, 9.63016
-21.5207, 0.507401, 9.62908, 9.62908
-21.4726, 0.507427, 9.628, 9.628
-21.4245, 0.507454, 9.62692, 9.62692
-21.3763, 0.50748, 9.62583, 9.62583
-21.3282, 0.507507, 9.62474, 9.62474
-21.2801, 0.507534, 9.62364, 9.62364
-21.2319, 0.507561, 9.62254, 9.62254
-21.1838, 0.507589, 9.62143, 9.62143
-21.1357, 0.507616, 9.62032, 9.62032
-21.0876, 0.507644, 9.6192, 9.6192
-21.0395, 0.507671, 9.61807, 9.61807
-20.9914, 0.507699, 9.61695, 9.61695
-20.9434, 0.507727, 9.61581, 9.61581
-20.8953, 0.507755, 9.61467, 9.61467
-20.8472, 0.507783, 9.61353, 9.61353
-20.7991, 0.507811, 9.61238, 9.61238
-20.7511, 0.50784, 9.61122, 9.61122
-20.703, 0.507869, 9.61006, 9.61006
-20.655, 0.507897, 9.6089, 9.6089
-20.6069, 0.507926, 9.60773, 9.60773
-20.5589, 0.507955, 9.60655, 9.60655
-20.5109, 0.507984, 9.60537, 9.60537
-20.4628, 0.508014, 9.60418, 9.60418
-20.4148, 0.508043, 9.60299, 9.60299
-20.3668, 0.508073, 9.60179, 9.60179
-20.3188, 0.508103, 9.60059, 9.60059
-20.2708, 0.508133, 9.59938, 9.59938
-20.2228, 0.508163, 9.59816, 9.59816
-20.1748, 0.508193, 9.59694, 9.59694
-20.1268, 0.508223, 9.59571, 9.59571
-20.0788, 0.508254, 9.59448, 9.59448
-20.0309, 0.508285, 9.59324, 9.59324
-19.9829, 0.508315, 9.59199, 9.59199
-19.9349, 0.508346, 9.59074, 9.59074
-19.887, 0.508378, 9.58949, 9.58949
-19.839, 0.508409, 9.58822, 9.58822
-19.7911, 0.50844, 9.58695, 9.58695
-19.7432, 0.508472, 9.58568, 9.58568
-19.6952, 0.508504, 9.5844, 9.5844
-19.6473, 0.508536, 9.58311, 9.58311
-19.5994, 0.508568, 9.58182, 9.58182
-19.5515, 0.5086, 9.58052, 9.58052
-19.5036, 0.508633, 9.57921, 9.57921
-19.4557, 0.508665, 9.5779, 9.5779
-19.4078, 0.508698, 9.57658, 9.57658
-19.3599, 0.508731, 9.57525, 9.57525
-19.312, 0.508765, 9.57392, 9.57392
-19.2642, 0.508798, 9.57258, 9.57258
-19.2163, 0.508831, 9.57123, 9.57123
-19.1684, 0.508865, 9.56988, 9.56988
-19.1206, 0.508899, 9.56852, 9.56852
-19.0728, 0.508933, 9.56716, 9.56716
-19.0249, 0.508967, 9.56578, 9.56578
-18.9771, 0.509002, 9.5644, 9.5644
-18.9293, 0.509036, 9.56302, 9.56302
-18.8814, 0.509071, 9.56162, 9.56162
-18.8336, 0.509106, 9.56022, 9.56022
-18.7858, 0.509141, 9.55881, 9.55881
-18.738, 0.509176, 9.5574, 9.5574
-18.6903, 0.509212, 9.55597, 9.55597
-18.6425, 0.509248, 9.55455, 9.55455
-18.5947, 0.509284, 9.55311, 9.55311
-18.5469, 0.50932, 9.55166, 9.55166
-18.4992, 0.509356, 9.55021, 9.55021
-18.4514, 0.509393, 9.54875, 9.54875
-18.4037, 0.50943, 9.54729, 9.54729
-18.3559, 0.509466, 9.54581, 9.54581
-18.3082, 0.509504, 9.54433, 9.54433
-18.2605, 0.509541, 9.54284, 9.54284
-18.2128, 0.509579, 9.54134, 9.54134
-18.1651, 0.509616, 9.53984, 9.53984
-18.1174, 0.509654, 9.53832, 9.53832
-18.0697, 0.509692, 9.5368, 9.5368
-18.022, 0.509731, 9.53527, 9.53527
-17.9743, 0.509769, 9.53374, 9.53374
-17.9267, 0.509808, 9.53219, 9.53219
-17.879, 0.509847, 9.53064, 9.53064
-17.8313, 0.509887, 9.52907, 9.52907
-17.7837, 0.509926, 9.5275, 9.5275
-17.7361, 0.509966, 9.52592, 9.52592
-17.6884, 0.510006, 9.52434, 9.52434
-17.6408, 0.510046, 9.52274, 9.52274
-17.5932, 0.510086, 9.52113, 9.52113
-17.5456, 0.510127, 9.51952, 9.51952
-17.498, 0.510168, 9.5179, 9.5179
-17.4504, 0.510209, 9.51627, 9.51627
-17.4028, 0.51025, 9.51463, 9.51463
-17.3552, 0.510292, 9.51298, 9.51298
-17.3077, 0.510334, 9.51132, 9.51132
-17.2601, 0.510376, 9.50965, 9.50965
-17.2126, 0.510418, 9.50798, 9.50798
-17.165, 0.510461, 9.50629, 9.50629
-17.1175, 0.510504, 9.5046, 9.5046
-17.07, 0.510547, 9.50289, 9.50289
-17.0225, 0.51059, 9.50118, 9.50118
-16.975, 0.510634, 9.49946, 9.49946
-16.9275, 0.510677, 9.49772, 9.49772
-16.88, 0.510722, 9.49598, 9.49598
-16.8325, 0.510766, 9.49423, 9.49423
-16.785, 0.510811, 9.49247, 9.49247
-16.7376, 0.510855, 9.49069, 9.49069
-16.6901, 0.510901, 9.48891, 9.48891
-16.6427, 0.510946, 9.48712, 9.48712
-16.5952, 0.510992, 9.48532, 9.48532
-16.5478, 0.511038, 9.4835, 9.4835
-16.5004, 0.511084, 9.48168, 9.48168
-16.453, 0.511131, 9.47985, 9.47985
-16.4056, 0.511177, 9.478, 9.478
-16.3582, 0.511225, 9.47615, 9.47615
-16.3108, 0.511272, 9.47428, 9.47428
-16.2634, 0.51132, 9.47241, 9.47241
-16.2161, 0.511368, 9.47052, 9.47052
-16.1687, 0.511416, 9.46862, 9.46862
-16.1214, 0.511464, 9.46671, 9.46671
-16.074, 0.511513, 9.46479, 9.46479
-16.0267, 0.511562, 9.46286, 9.46286
-15.9794, 0.511612, 9.46091, 9.46091
-15.9321, 0.511662, 9.45896, 9.45896
-15.8848, 0.511712, 9.45699, 9.45699
-15.8375, 0.511762, 9.45501, 9.45501
-15.7903, 0.511813, 9.45302, 9.45302
-15.743, 0.511864, 9.45102, 9.45102
-15.6957, 0.511916, 9.44901, 9.44901
-15.6485, 0.511967, 9.44698, 9.44698
-15.6013, 0.512019, 9.44494, 9.44494
-15.554, 0.512072, 9.44289, 9.44289
-15.5068, 0.512124, 9.44083, 9.44083
-15.4596, 0.512178, 9.43875, 9.43875
-15.4124, 0.512231, 9.43666, 9.43666
-15.3652, 0.512285, 9.43456, 9.43456
-15.3181, 0.512339, 9.43245, 9.43245
-15.2709, 0.512393, 9.43032, 9.43032
-15.2237, 0.512448, 9.42818, 9.42818
-15.1766, 0.512503, 9.42603, 9.42603
-15.1295, 0.512559, 9.42386, 9.42386
-15.0824, 0.512615, 9.42168, 9.42168
-15.0352, 0.512671, 9.41948, 9.41948
-14.9881, 0.512728, 9.41728, 9.41728
-14.9411, 0.512785, 9.41505, 9.41505
-14.894, 0.512842, 9.41282, 9.41282
-14.8469, 0.5129, 9.41057, 9.41057
-14.7999, 0.512958, 9.4083, 9.4083
-14.7528, 0.513017, 9.40603, 9.40603
-14.7058, 0.513076, 9.40373, 9.40373
-14.6588, 0.513135, 9.40142, 9.40142
-14.6118, 0.513195, 9.3991, 9.3991
-14.5648, 0.513255, 9.39676, 9.39676
-14.5178, 0.513315, 9.39441, 9.39441
-14.4708, 0.513376, 9.39204, 9.39204
-14.4239, 0.513438, 9.38966, 9.38966
-14.3769, 0.5135, 9.38726, 9.38726
-14.33, 0.513562, 9.38485, 9.38485
-14.2831, 0.513625, 9.38242, 9.38242
-14.2361, 0.513688, 9.37997, 9.37997
-14.1892, 0.513751, 9.37751, 9.37751
-14.1424, 0.513815, 9.37503, 9.37503
-14.0955, 0.51388, 9.37254, 9.37254
-14.0486, 0.513945, 9.37002, 9.37002
-14.0018, 0.51401, 9.3675, 9.3675
-13.9549, 0.514076, 9.36495, 9.36495
-13.9081, 0.514142, 9.36239, 9.36239
-13.8613, 0.514209, 9.35981, 9.35981
-13.8145, 0.514276, 9.35721, 9.35721
-13.7677, 0.514344, 9.3546, 9.3546
-13.7209, 0.514412, 9.35196, 9.35196
-13.6742, 0.514481, 9.34931, 9.34931
-13.6274, 0.51455, 9.34665, 9.34665
-13.5807, 0.51462, 9.34396, 9.34396
-13.534, 0.51469, 9.34125, 9.34125
-13.4873, 0.514761, 9.33853, 9.33853
-13.4406, 0.514832, 9.33579, 9.33579
-13.3939, 0.514904, 9.33302, 9.33302
-13.3472, 0.514976, 9.33024, 9.33024
-13.3006, 0.515049, 9.32744, 9.32744
-13.2539, 0.515122, 9.32462, 9.32462
-13.2073, 0.515196, 9.32178, 9.32178
-13.1607, 0.515271, 9.31892, 9.31892
-13.1141, 0.515346, 9.31604, 9.31604
-13.0675, 0.515421, 9.31314, 9.31314
-13.021, 0.515498, 9.31022, 9.31022
-12.9744, 0.515574, 9.30728, 9.30728
-12.9279, 0.515652, 9.30432, 9.30432
-12.8814, 0.51573, 9.30133, 9.30133
-12.8349, 0.515808, 9.29833, 9.29833
-12.7884, 0.515887, 9.2953, 9.2953
-12.7419, 0.515967, 9.29225, 9.29225
-12.6954, 0.516047, 9.28918, 9.28918
-12.649, 0.516128, 9.28608, 9.28608
-12.6025, 0.51621, 9.28296, 9.28296
-12.5561, 0.516292, 9.27982, 9.27982
-12.5097, 0.516375, 9.27666, 9.27666
-12.4634, 0.516458, 9.27347, 9.27347
-12.417, 0.516542, 9.27026, 9.27026
-12.3706, 0.516627, 9.26703, 9.26703
-12.3243, 0.516713, 9.26377, 9.26377
-12.278, 0.516799, 9.26049, 9.26049
-12.2317, 0.516886, 9.25718, 9.25718
-12.1854, 0.516973, 9.25384, 9.25384
-12.1391, 0.517062, 9.25049, 9.25049
-12.0929, 0.517151, 9.2471, 9.2471
-12.0466, 0.51724, 9.24369, 9.24369
-12.0004, 0.517331, 9.24026, 9.24026
-11.9542, 0.517422, 9.23679, 9.23679
-11.908, 0.517514, 9.2333, 9.2333
-11.8619, 0.517607, 9.22979, 9.22979
-11.8157, 0.5177, 9.22624, 9.22624
-11.7696, 0.517794, 9.22267, 9.22267
-11.7235, 0.517889, 9.21907, 9.21907
-11.6774, 0.517985, 9.21545, 9.21545
-11.6313, 0.518082, 9.21179, 9.21179
-11.5852, 0.518179, 9.20811, 9.20811
-11.5392, 0.518277, 9.20439, 9.20439
-11.4932, 0.518376, 9.20065, 9.20065
-11.4472, 0.518476, 9.19687, 9.19687
-11.4012, 0.518577, 9.19307, 9.19307
-11.3552, 0.518679, 9.18923, 9.18923
-11.3093, 0.518781, 9.18537, 9.18537
-11.2634, 0.518884, 9.18147, 9.18147
-11.2174, 0.518989, 9.17754, 9.17754
-11.1716, 0.519094, 9.17358, 9.17358
-11.1257, 0.5192, 9.16959, 9.16959
-11.0798, 0.519307, 9.16556, 9.16556
-11.034, 0.519415, 9.1615, 9.1615
-10.9882, 0.519524, 9.15741, 9.15741
-10.9424, 0.519634, 9.15328, 9.15328
-10.8967, 0.519745, 9.14912, 9.14912
-10.8509, 0.519856, 9.14492, 9.14492
-10.8052, 0.519969, 9.14069, 9.14069
-10.7595, 0.520083, 9.13642, 9.13642
-10.7138, 0.520198, 9.13212, 9.13212
-10.6681, 0.520314, 9.12778, 9.12778
-10.6225, 0.520431, 9.1234, 9.1234
-10.5769, 0.520549, 9.11899, 9.11899
-10.5313, 0.520668, 9.11453, 9.11453
-10.4857, 0.520788, 9.11004, 9.11004
-10.4402, 0.520909, 9.10551, 9.10551
-10.3946, 0.521032, 9.10094, 9.10094
-10.3491, 0.521155, 9.09633, 9.09633
-10.3036, 0.52128, 9.09168, 9.09168
-10.2582, 0.521406, 9.08699, 9.08699
-10.2128, 0.521533, 9.08225, 9.08225
-10.1673, 0.521661, 9.07748, 9.07748
-10.122, 0.521791, 9.07266, 9.07266
-10.0766, 0.521922, 9.0678, 9.0678
-10.0313, 0.522054, 9.06289, 9.06289
-9.98594, 0.522187, 9.05795, 9.05795
-9.94065, 0.522322, 9.05295, 9.05295
-9.89538, 0.522457, 9.04791, 9.04791
-9.85014, 0.522595, 9.04283, 9.04283
-9.80493, 0.522733, 9.0377, 9.0377
-9.75974, 0.522873, 9.03252, 9.03252
-9.71458, 0.523014, 9.02729, 9.02729
-9.66944, 0.523157, 9.02202, 9.02202
-9.62433, 0.523301, 9.01669, 9.01669
-9.57925, 0.523447, 9.01132, 9.01132
-9.53419, 0.523594, 9.00589, 9.00589
-9.48916, 0.523742, 9.00042, 9.00042
