x, y, vx, vy
-68.4137, 3.00219, 9.95385, 9.95385
-68.364, 3.0022, 9.95374, 9.95374
-68.3142, 3.0022, 9.95364, 9.95364
-68.2644, 3.00221, 9.95353, 9.95353
-68.2147, 3.00222, 9.95342, 9.95342
-68.1649, 3.00223, 9.95332, 9.95332
-68.1151, 3.00224, 9.95321, 9.95321
-68.0654, 3.00225, 9.9531, 9.9531
-68.0156, 3.00226, 9.95299, 9.95299
-67.9658, 3.00226, 9.95288, 9.95288
-67.9161, 3.00227, 9.95278, 9.95278
-67.8663, 3.00228, 9.95267, 9.95267
-67.8165, 3.00229, 9.95256, 9.95256
-67.7668, 3.0023, 9.95245, 9.95245
-67.717, 3.00231, 9.95234, 9.95234
-67.6673, 3.00232, 9.95224, 9.95224
-67.6175, 3.00233, 9.95213, 9.95213
-67.5677, 3.00234, 9.95202, 9.95202
-67.518, 3.00234, 9.95191, 9.95191
-67.4682, 3.00235, 9.9518, 9.9518
-67.4185, 3.00236, 9.95169, 9.95169
-67.3687, 3.00237, 9.95158, 9.95158
-67.3189, 3.00238, 9.95147, 9.95147
-67.2692, 3.00239, 9.95136, 9.95136
-67.2194, 3.0024, 9.95125, 9.95125
-67.1697, 3.00241, 9.95114, 9.95114
-67.1199, 3.00242, 9.95103, 9.95103
-67.0702, 3.00243, 9.95092, 9.95092
-67.0204, 3.00243, 9.95081, 9.95081
-66.9706, 3.00244, 9.9507, 9.9507
-66.9209, 3.00245, 9.95058, 9.95058
-66.8711, 3.00246, 9.95047, 9.95047
-66.8214, 3.00247, 9.95036, 9.95036
-66.7716, 3.00248, 9.95025, 9.95025
-66.7219, 3.00249, 9.95014, 9.95014
-66.6721, 3.0025, 9.95003, 9.95003
-66.6224, 3.00251, 9.94991, 9.94991
-66.5726, 3.00252, 9.9498, 9.9498
-66.5229, 3.00253, 9.94969, 9.94969
-66.4731, 3.00254, 9.94958, 9.94958
-66.4234, 3.00255, 9.94946, 9.94946
-66.3736, 3.00256, 9.94935, 9.94935
-66.3239, 3.00257, 9.94924, 9.94924
-66.2742, 3.00258, 9.94912, 9.94912
-66.2244, 3.00259, 9.94901, 9.94901
-66.1747, 3.00259, 9.9489, 9.9489
-66.1249, 3.0026, 9.94878, 9.94878
-66.0752, 3.00261, 9.94867, 9.94867
-66.0254, 3.00262, 9.94855, 9.94855
-65.9757, 3.00263, 9.94844, 9.94844
-65.9259, 3.00264, 9.94833, 9.94833
-65.8762, 3.00265, 9.94821, 9.94821
-65.8265, 3.00266, 9.9481, 9.9481
-65.7767, 3.00267, 9.94798, 9.94798
-65.727, 3.00268, 9.94787, 9.94787
-65.6772, 3.00269, 9.94775, 9.94775
-65.6275, 3.0027, 9.94764, 9.94764
-65.5778, 3.00271, 9.94752, 9.94752
-65.528, 3.00272, 9.9474, 9.9474
-65.4783, 3.00273, 9.94729, 9.94729
-65.4286, 3.00274, 9.94717, 9.94717
-65.3788, 3.00275, 9.94705, 9.94705
-65.3291, 3.00276, 9.94694, 9.94694
-65.2794, 3.00277, 9.94682, 9.94682
-65.2296, 3.00278, 9.9467, 9.9467
-65.1799, 3.00279, 9.94659, 9.94659
-65.1301, 3.0028, 9.94647, 9.94647
-65.0804, 3.00281, 9.94635, 9.94635
-65.0307, 3.00282, 9.94624, 9.94624
-64.9809, 3.00283, 9.94612, 9.94612
-64.9312, 3.00284, 9.946, 9.946
-64.8815, 3.00285, 9.94588, 9.94588
-64.8318, 3.00286, 9.94576, 9.94576
-64.782, 3.00287, 9.94564, 9.94564
-64.7323, 3.00288, 9.94553, 9.94553
-64.6826, 3.0029, 9.94541, 9.94541
-64.6329, 3.00291, 9.94529, 9.94529
-64.5831, 3.00292, 9.94517, 9.94517
-64.5334, 3.00293, 9.94505, 9.94505
-64.4837, 3.00294, 9.94493, 9.94493
-64.4339, 3.00295, 9.94481, 9.94481
-64.3842, 3.00296, 9.94469, 9.94469
-64.3345, 3.00297, 9.94457, 9.94457
-64.2848, 3.00298, 9.94445, 9.94445
-64.2351, 3.00299, 9.94433, 9.94433
-64.1853, 3.003, 9.94421, 9.94421
-64.1356, 3.00301, 9.94409, 9.94409
-64.0859, 3.00302, 9.94396, 9.94396
-64.0362, 3.00303, 9.94384, 9.94384
-63.9865, 3.00304, 9.94372, 9.94372
-63.9367, 3.00305, 9.9436, 9.9436
-63.887, 3.00307, 9.94348, 9.94348
-63.8373, 3.00308, 9.94336, 9.94336
-63.7876, 3.00309, 9.94323, 9.94323
-63.7379, 3.0031, 9.94311, 9.94311
-63.6881, 3.00311, 9.94299, 9.94299
-63.6384, 3.00312, 9.94287, 9.94287
-63.5887, 3.00313, 9.94274, 9.94274
-63.539, 3.00314, 9.94262, 9.94262
-63.4893, 3.00315, 9.9425, 9.9425
-63.4396, 3.00316, 9.94237, 9.94237
-63.3899, 3.00318, 9.94225, 9.94225
-63.3402, 3.00319, 9.94213, 9.94213
-63.2904, 3.0032, 9.942, 9.942
-63.2407, 3.00321, 9.94188, 9.94188
-63.191, 3.00322, 9.94175, 9.94175
-63.1413, 3.00323, 9.94163, 9.94163
-63.0916, 3.00324, 9.9415, 9.9415
-63.0419, 3.00325, 9.94138, 9.94138
-62.9922, 3.00327, 9.94125, 9.94125
-62.9425, 3.00328, 9.94113, 9.94113
-62.8928, 3.00329, 9.941, 9.941
-62.8431, 3.0033, 9.94088, 9.94088
-62.7934, 3.00331, 9.94075, 9.94075
-62.7437, 3.00332, 9.94062, 9.94062
-62.694, 3.00333, 9.9405, 9.9405
-62.6443, 3.00335, 9.94037, 9.94037
-62.5946, 3.00336, 9.94024, 9.94024
-62.5449, 3.00337, 9.94011, 9.94011
-62.4952, 3.00338, 9.93999, 9.93999
-62.4455, 3.00339, 9.93986, 9.93986
-62.3958, 3.0034, 9.93973, 9.93973
-62.3461, 3.00342, 9.9396, 9.9396
-62.2964, 3.00343, 9.93948, 9.93948
-62.2467, 3.00344, 9.93935, 9.93935
-62.197, 3.00345, 9.93922, 9.93922
-62.1473, 3.00346, 9.93909, 9.93909
-62.0976, 3.00348, 9.93896, 9.93896
-62.0479, 3.00349, 9.93883, 9.93883
-61.9982, 3.0035, 9.9387, 9.9387
-61.9485, 3.00351, 9.93857, 9.93857
-61.8988, 3.00352, 9.93844, 9.93844
-61.8491, 3.00354, 9.93831, 9.93831
-61.7994, 3.00355, 9.93818, 9.93818
-61.7497, 3.00356, 9.93805, 9.93805
-61.7, 3.00357, 9.93792, 9.93792
-61.6503, 3.00358, 9.93779, 9.93779
-61.6007, 3.0036, 9.93766, 9.93766
-61.551, 3.00361, 9.93753, 9.93753
-61.5013, 3.00362, 9.9374, 9.9374
-61.4516, 3.00363, 9.93727, 9.93727
-61.4019, 3.00365, 9.93713, 9.93713
-61.3522, 3.00366, 9.937, 9.937
-61.3025, 3.00367, 9.93687, 9.93687
-61.2529, 3.00368, 9.93674, 9.93674
-61.2032, 3.0037, 9.9366, 9.9366
-61.1535, 3.00371, 9.93647, 9.93647
-61.1038, 3.00372, 9.93634, 9.93634
-61.0541, 3.00373, 9.9362, 9.9362
-61.0044, 3.00375, 9.93607, 9.93607
-60.9548, 3.00376, 9.93594, 9.93594
-60.9051, 3.00377, 9.9358, 9.9358
-60.8554, 3.00378, 9.93567, 9.93567
-60.8057, 3.0038, 9.93553, 9.93553
-60.756, 3.00381, 9.9354, 9.9354
-60.7064, 3.00382, 9.93526, 9.93526
-60.6567, 3.00384, 9.93513, 9.93513
-60.607, 3.00385, 9.93499, 9.93499
-60.5573, 3.00386, 9.93486, 9.93486
-60.5077, 3.00387, 9.93472, 9.93472
-60.458, 3.00389, 9.93459, 9.93459
-60.4083, 3.0039, 9.93445, 9.93445
-60.3587, 3.00391, 9.93431, 9.93431
-60.309, 3.00393, 9.93418, 9.93418
-60.2593, 3.00394, 9.93404, 9.93404
-60.2096, 3.00395, 9.9339, 9.9339
-60.16, 3.00397, 9.93376, 9.93376
-60.1103, 3.00398, 9.93363, 9.93363
-60.0606, 3.00399, 9.93349, 9.93349
-60.011, 3.00401, 9.93335, 9.93335
-59.9613, 3.00402, 9.93321, 9.93321
-59.9116, 3.00403, 9.93307, 9.93307
-59.862, 3.00405, 9.93293, 9.93293
-59.8123, 3.00406, 9.9328, 9.9328
-59.7626, 3.00407, 9.93266, 9.93266
-59.713, 3.00409, 9.93252, 9.93252
-59.6633, 3.0041, 9.93238, 9.93238
-59.6136, 3.00411, 9.93224, 9.93224
-59.564, 3.00413, 9.9321, 9.9321
-59.5143, 3.00414, 9.93196, 9.93196
-59.4647, 3.00415, 9.93182, 9.93182
-59.415, 3.00417, 9.93168, 9.93168
-59.3653, 3.00418, 9.93153, 9.93153
-59.3157, 3.0042, 9.93139, 9.93139
-59.266, 3.00421, 9.93125, 9.93125
-59.2164, 3.00422, 9.93111, 9.93111
-59.1667, 3.00424, 9.93097, 9.93097
-59.1171, 3.00425, 9.93083, 9.93083
-59.0674, 3.00426, 9.93068, 9.93068
-59.0178, 3.00428, 9.93054, 9.93054
-58.9681, 3.00429, 9.9304, 9.9304
-58.9185, 3.00431, 9.93025, 9.93025
-58.8688, 3.00432, 9.93011, 9.93011
-58.8192, 3.00433, 9.92997, 9.92997
-58.7695, 3.00435, 9.92982, 9.92982
-58.7199, 3.00436, 9.92968, 9.92968
-58.6702, 3.00438, 9.92954, 9.92954
-58.6206, 3.00439, 9.92939, 9.92939
-58.5709, 3.00441, 9.92925, 9.92925
-58.5213, 3.00442, 9.9291, 9.9291
-58.4716, 3.00444, 9.92896, 9.92896
-58.422, 3.00445, 9.92881, 9.92881
-58.3723, 3.00446, 9.92866, 9.92866
-58.3227, 3.00448, 9.92852, 9.92852
-58.273, 3.00449, 9.92837, 9.92837
-58.2234, 3.00451, 9.92822, 9.92822
-58.1738, 3.00452, 9.92808, 9.92808
-58.1241, 3.00454, 9.92793, 9.92793
-58.0745, 3.00455, 9.92778, 9.92778
-58.0248, 3.00457, 9.92764, 9.92764
-57.9752, 3.00458, 9.92749, 9.92749
-57.9256, 3.0046, 9.92734, 9.92734
-57.8759, 3.00461, 9.92719, 9.92719
-57.8263, 3.00463, 9.92704, 9.92704
-57.7767, 3.00464, 9.92689, 9.92689
-57.727, 3.00466, 9.92674, 9.92674
-57.6774, 3.00467, 9.92659, 9.92659
-57.6278, 3.00469, 9.92645, 9.92645
-57.5781, 3.0047, 9.9263, 9.9263
-57.5285, 3.00472, 9.92614, 9.92614
-57.4789, 3.00473, 9.92599, 9.92599
-57.4292, 3.00475, 9.92584, 9.92584
-57.3796, 3.00476, 9.92569, 9.92569
-57.33, 3.00478, 9.92554, 9.92554
-57.2803, 3.00479, 9.92539, 9.92539
-57.2307, 3.00481, 9.92524, 9.92524
-57.1811, 3.00482, 9.92509, 9.92509
-57.1315, 3.00484, 9.92493, 9.92493
-57.0818, 3.00485, 9.92478, 9.92478
-57.0322, 3.00487, 9.92463, 9.92463
-56.9826, 3.00489, 9.92447, 9.92447
-56.933, 3.0049, 9.92432, 9.92432
-56.8834, 3.00492, 9.92417, 9.92417
-56.8337, 3.00493, 9.92401, 9.92401
-56.7841, 3.00495, 9.92386, 9.92386
-56.7345, 3.00496, 9.92371, 9.92371
-56.6849, 3.00498, 9.92355, 9.92355
-56.6353, 3.005, 9.9234, 9.9234
-56.5856, 3.00501, 9.92324, 9.92324
-56.536, 3.00503, 9.92309, 9.92309
-56.4864, 3.00504, 9.92293, 9.92293
-56.4368, 3.00506, 9.92277, 9.92277
-56.3872, 3.00508, 9.92262, 9.92262
-56.3376, 3.00509, 9.92246, 9.92246
-56.288, 3.00511, 9.9223, 9.9223
-56.2383, 3.00512, 9.92215, 9.92215
-56.1887, 3.00514, 9.92199, 9.92199
-56.1391, 3.00516, 9.92183, 9.92183
-56.0895, 3.00517, 9.92167, 9.92167
-56.0399, 3.00519, 9.92152, 9.92152
-55.9903, 3.00521, 9.92136, 9.92136
-55.9407, 3.00522, 9.9212, 9.9212
-55.8911, 3.00524, 9.92104, 9.92104
-55.8415, 3.00525, 9.92088, 9.92088
-55.7919, 3.00527, 9.92072, 9.92072
-55.7423, 3.00529, 9.92056, 9.92056
-55.6927, 3.0053, 9.9204, 9.9204
-55.6431, 3.00532, 9.92024, 9.92024
-55.5935, 3.00534, 9.92008, 9.92008
-55.5439, 3.00535, 9.91992, 9.91992
-55.4943, 3.00537, 9.91976, 9.91976
-55.4447, 3.00539, 9.91959, 9.91959
-55.3951, 3.00541, 9.91943, 9.91943
-55.3455, 3.00542, 9.91927, 9.91927
-55.2959, 3.00544, 9.91911, 9.91911
-55.2463, 3.00546, 9.91895, 9.91895
-55.1967, 3.00547, 9.91878, 9.91878
-55.1471, 3.00549, 9.91862, 9.91862
-55.0975, 3.00551, 9.91846, 9.91846
-55.0479, 3.00553, 9.91829, 9.91829
-54.9983, 3.00554, 9.91813, 9.91813
-54.9487, 3.00556, 9.91796, 9.91796
-54.8991, 3.00558, 9.9178, 9.9178
-54.8495, 3.00559, 9.91763, 9.91763
-54.8, 3.00561, 9.91747, 9.91747
-54.7504, 3.00563, 9.9173, 9.9173
-54.7008, 3.00565, 9.91714, 9.91714
-54.6512, 3.00566, 9.91697, 9.91697
-54.6016, 3.00568, 9.9168, 9.9168
-54.552, 3.0057, 9.91664, 9.91664
-54.5024, 3.00572, 9.91647, 9.91647
-54.4529, 3.00574, 9.9163, 9.9163
-54.4033, 3.00575, 9.91613, 9.91613
-54.3537, 3.00577, 9.91597, 9.91597
-54.3041, 3.00579, 9.9158, 9.9158
-54.2545, 3.00581, 9.91563, 9.91563
-54.205, 3.00583, 9.91546, 9.91546
-54.1554, 3.00584, 9.91529, 9.91529
-54.1058, 3.00586, 9.91512, 9.91512
-54.0562, 3.00588, 9.91495, 9.91495
-54.0067, 3.0059, 9.91478, 9.91478
-53.9571, 3.00592, 9.91461, 9.91461
-53.9075, 3.00593, 9.91444, 9.91444
-53.8579, 3.00595, 9.91427, 9.91427
-53.8084, 3.00597, 9.91409, 9.91409
-53.7588, 3.00599, 9.91392, 9.91392
-53.7092, 3.00601, 9.91375, 9.91375
-53.6597, 3.00603, 9.91358, 9.91358
-53.6101, 3.00605, 9.9134, 9.9134
-53.5605, 3.00606, 9.91323, 9.91323
-53.511, 3.00608, 9.91306, 9.91306
-53.4614, 3.0061, 9.91288, 9.91288
-53.4118, 3.00612, 9.91271, 9.91271
-53.3623, 3.00614, 9.91253, 9.91253
-53.3127, 3.00616, 9.91236, 9.91236
-53.2631, 3.00618, 9.91218, 9.91218
-53.2136, 3.0062, 9.91201, 9.91201
-53.164, 3.00621, 9.91183, 9.91183
-53.1145, 3.00623, 9.91166, 9.91166
-53.0649, 3.00625, 9.91148, 9.91148
-53.0154, 3.00627, 9.9113, 9.9113
-52.9658, 3.00629, 9.91113, 9.91113
-52.9162, 3.00631, 9.91095, 9.91095
-52.8667, 3.00633, 9.91077, 9.91077
-52.8171, 3.00635, 9.91059, 9.91059
-52.7676, 3.00637, 9.91042, 9.91042
-52.718, 3.00639, 9.91024, 9.91024
-52.6685, 3.00641, 9.91006, 9.91006
-52.6189, 3.00643, 9.90988, 9.90988
-52.5694, 3.00645, 9.9097, 9.9097
-52.5198, 3.00647, 9.90952, 9.90952
-52.4703, 3.00649, 9.90934, 9.90934
-52.4207, 3.00651, 9.90916, 9.90916
-52.3712, 3.00653, 9.90898, 9.90898
-52.3216, 3.00655, 9.9088, 9.9088
-52.2721, 3.00657, 9.90861, 9.90861
-52.2226, 3.00659, 9.90843, 9.90843
-52.173, 3.00661, 9.90825, 9.90825
-52.1235, 3.00663, 9.90807, 9.90807
-52.0739, 3.00665, 9.90788, 9.90788
-52.0244, 3.00667, 9.9077, 9.9077
-51.9749, 3.00669, 9.90752, 9.90752
-51.9253, 3.00671, 9.90733, 9.90733
-51.8758, 3.00673, 9.90715, 9.90715
-51.8262, 3.00675, 9.90696, 9.90696
-51.7767, 3.00677, 9.90678, 9.90678
-51.7272, 3.00679, 9.90659, 9.90659
-51.6776, 3.00681, 9.90641, 9.90641
-51.6281, 3.00683, 9.90622, 9.90622
-51.5786, 3.00685, 9.90603, 9.90603
-51.529, 3.00687, 9.90585, 9.90585
-51.4795, 3.00689, 9.90566, 9.90566
-51.43, 3.00691, 9.90547, 9.90547
-51.3805, 3.00693, 9.90528, 9.90528
-51.3309, 3.00695, 9.9051, 9.9051
-51.2814, 3.00698, 9.90491, 9.90491
-51.2319, 3.007, 9.90472, 9.90472
-51.1824, 3.00702, 9.90453, 9.90453
-51.1328, 3.00704, 9.90434, 9.90434
-51.0833, 3.00706, 9.90415, 9.90415
-51.0338, 3.00708, 9.90396, 9.90396
-50.9843, 3.0071, 9.90377, 9.90377
-50.9348, 3.00712, 9.90357, 9.90357
-50.8852, 3.00715, 9.90338, 9.90338
-50.8357, 3.00717, 9.90319, 9.90319
-50.7862, 3.00719, 9.903, 9.903
-50.7367, 3.00721, 9.90281, 9.90281
-50.6872, 3.00723, 9.90261, 9.90261
-50.6377, 3.00725, 9.90242, 9.90242
-50.5882, 3.00728, 9.90223, 9.90223
-50.5386, 3.0073, 9.90203, 9.90203
-50.4891, 3.00732, 9.90184, 9.90184
-50.4396, 3.00734, 9.90164, 9.90164
-50.3901, 3.00736, 9.90145, 9.90145
-50.3406, 3.00739, 9.90125, 9.90125
-50.2911, 3.00741, 9.90105, 9.90105
-50.2416, 3.00743, 9.90086, 9.90086
-50.1921, 3.00745, 9.90066, 9.90066
-50.1426, 3.00747, 9.90046, 9.90046
-50.0931, 3.0075, 9.90026, 9.90026
-50.0436, 3.00752, 9.90007, 9.90007
-49.9941, 3.00754, 9.89987, 9.89987
-49.9446, 3.00756, 9.89967, 9.89967
-49.8951, 3.00759, 9.89947, 9.89947
-49.8456, 3.00761, 9.89927, 9.89927
-49.7961, 3.00763, 9.89907, 9.89907
-49.7466, 3.00765, 9.89887, 9.89887
-49.6971, 3.00768, 9.89867, 9.89867
-49.6476, 3.0077, 9.89847, 9.89847
-49.5981, 3.00772, 9.89826, 9.89826
-49.5486, 3.00775, 9.89806, 9.89806
-49.4991, 3.00777, 9.89786, 9.89786
-49.4496, 3.00779, 9.89766, 9.89766
-49.4002, 3.00782, 9.89745, 9.89745
-49.3507, 3.00784, 9.89725, 9.89725
-49.3012, 3.00786, 9.89705, 9.89705
-49.2517, 3.00789, 9.89684, 9.89684
-49.2022, 3.00791, 9.89664, 9.89664
-49.1527, 3.00793, 9.89643, 9.89643
-49.1032, 3.00796, 9.89622, 9.89622
-49.0538, 3.00798, 9.89602, 9.89602
-49.0043, 3.008, 9.89581, 9.89581
-48.9548, 3.00803, 9.89561, 9.89561
-48.9053, 3.00805, 9.8954, 9.8954
-48.8559, 3.00808, 9.89519, 9.89519
-48.8064, 3.0081, 9.89498, 9.89498
-48.7569, 3.00812, 9.89477, 9.89477
-48.7074, 3.00815, 9.89456, 9.89456
-48.658, 3.00817, 9.89435, 9.89435
-48.6085, 3.0082, 9.89414, 9.89414
-48.559, 3.00822, 9.89393, 9.89393
-48.5095, 3.00824, 9.89372, 9.89372
-48.4601, 3.00827, 9.89351, 9.89351
-48.4106, 3.00829, 9.8933, 9.8933
-48.3611, 3.00832, 9.89309, 9.89309
-48.3117, 3.00834, 9.89287, 9.89287
-48.2622, 3.00837, 9.89266, 9.89266
-48.2127, 3.00839, 9.89245, 9.89245
-48.1633, 3.00842, 9.89223, 9.89223
-48.1138, 3.00844, 9.89202, 9.89202
-48.0644, 3.00847, 9.89181, 9.89181
-48.0149, 3.00849, 9.89159, 9.89159
-47.9654, 3.00852, 9.89137, 9.89137
-47.916, 3.00854, 9.89116, 9.89116
-47.8665, 3.00857, 9.89094, 9.89094
-47.8171, 3.00859, 9.89073, 9.89073
-47.7676, 3.00862, 9.89051, 9.89051
-47.7182, 3.00864, 9.89029, 9.89029
-47.6687, 3.00867, 9.89007, 9.89007
-47.6193, 3.00869, 9.88985, 9.88985
-47.5698, 3.00872, 9.88963, 9.88963
-47.5204, 3.00875, 9.88941, 9.88941
-47.4709, 3.00877, 9.88919, 9.88919
-47.4215, 3.0088, 9.88897, 9.88897
-47.372, 3.00882, 9.88875, 9.88875
-47.3226, 3.00885, 9.88853, 9.88853
-47.2731, 3.00888, 9.88831, 9.88831
-47.2237, 3.0089, 9.88809, 9.88809
-47.1743, 3.00893, 9.88786, 9.88786
-47.1248, 3.00895, 9.88764, 9.88764
-47.0754, 3.00898, 9.88742, 9.88742
-47.0259, 3.00901, 9.88719, 9.88719
-46.9765, 3.00903, 9.88697, 9.88697
-46.9271, 3.00906, 9.88674, 9.88674
-46.8776, 3.00909, 9.88652, 9.88652
-46.8282, 3.00911, 9.88629, 9.88629
-46.7788, 3.00914, 9.88606, 9.88606
-46.7293, 3.00917, 9.88584, 9.88584
-46.6799, 3.00919, 9.88561, 9.88561
-46.6305, 3.00922, 9.88538, 9.88538
-46.5811, 3.00925, 9.88515, 9.88515
-46.5316, 3.00928, 9.88492, 9.88492
-46.4822, 3.0093, 9.88469, 9.88469
-46.4328, 3.00933, 9.88446, 9.88446
-46.3834, 3.00936, 9.88423, 9.88423
-46.3339, 3.00938, 9.884, 9.884
-46.2845, 3.00941, 9.88377, 9.88377
-46.2351, 3.00944, 9.88354, 9.88354
-46.1857, 3.00947, 9.88331, 9.88331
-46.1363, 3.0095, 9.88307, 9.88307
-46.0869, 3.00952, 9.88284, 9.88284
-46.0374, 3.00955, 9.88261, 9.88261
-45.988, 3.00958, 9.88237, 9.88237
-45.9386, 3.00961, 9.88214, 9.88214
-45.8892, 3.00963, 9.8819, 9.8819
-45.8398, 3.00966, 9.88167, 9.88167
-45.7904, 3.00969, 9.88143, 9.88143
-45.741, 3.00972, 9.88119, 9.88119
-45.6916, 3.00975, 9.88095, 9.88095
-45.6422, 3.00978, 9.88072, 9.88072
-45.5928, 3.00981, 9.88048, 9.88048
-45.5434, 3.00983, 9.88024, 9.88024
-45.494, 3.00986, 9.88, 9.88
-45.4446, 3.00989, 9.87976, 9.87976
-45.3952, 3.00992, 9.87952, 9.87952
-45.3458, 3.00995, 9.87928, 9.87928
-45.2964, 3.00998, 9.87904, 9.87904
-45.247, 3.01001, 9.87879, 9.87879
-45.1976, 3.01004, 9.87855, 9.87855
-45.1482, 3.01007, 9.87831, 9.87831
-45.0988, 3.0101, 9.87806, 9.87806
-45.0494, 3.01013, 9.87782, 9.87782
-45, 3.01015, 9.87757, 9.87757
-44.9506, 3.01018, 9.87733, 9.87733
-44.9012, 3.01021, 9.87708, 9.87708
-44.8519, 3.01024, 9.87684, 9.87684
-44.8025, 3.01027, 9.87659, 9.87659
-44.7531, 3.0103, 9.87634, 9.87634
-44.7037, 3.01033, 9.8761, 9.8761
-44.6543, 3.01036, 9.87585, 9.87585
-44.605, 3.01039, 9.8756, 9.8756
-44.5556, 3.01042, 9.87535, 9.87535
-44.5062, 3.01045, 9.8751, 9.8751
-44.4568, 3.01049, 9.87485, 9.87485
-44.4075, 3.01052, 9.8746, 9.8746
-44.3581, 3.01055, 9.87434, 9.87434
-44.3087, 3.01058, 9.87409, 9.87409
-44.2593, 3.01061, 9.87384, 9.87384
-44.21, 3.01064, 9.87359, 9.87359
-44.1606, 3.01067, 9.87333, 9.87333
-44.1112, 3.0107, 9.87308, 9.87308
-44.0619, 3.01073, 9.87282, 9.87282
-44.0125, 3.01076, 9.87257, 9.87257
-43.9631, 3.01079, 9.87231, 9.87231
-43.9138, 3.01083, 9.87205, 9.87205
-43.8644, 3.01086, 9.8718, 9.8718
-43.8151, 3.01089, 9.87154, 9.87154
-43.7657, 3.01092, 9.87128, 9.87128
-43.7163, 3.01095, 9.87102, 9.87102
-43.667, 3.01098, 9.87076, 9.87076
-43.6176, 3.01102, 9.8705, 9.8705
-43.5683, 3.01105, 9.87024, 9.87024
-43.5189, 3.01108, 9.86998, 9.86998
-43.4696, 3.01111, 9.86971, 9.86971
-43.4202, 3.01114, 9.86945, 9.86945
-43.3709, 3.01118, 9.86919, 9.86919
-43.3215, 3.01121, 9.86893, 9.86893
-43.2722, 3.01124, 9.86866, 9.86866
-43.2229, 3.01128, 9.8684, 9.8684
-43.1735, 3.01131, 9.86813, 9.86813
-43.1242, 3.01134, 9.86786, 9.86786
-43.0748, 3.01137, 9.8676, 9.8676
-43.0255, 3.01141, 9.86733, 9.86733
-42.9762, 3.01144, 9.86706, 9.86706
-42.9268, 3.01147, 9.86679, 9.86679
-42.8775, 3.01151, 9.86652, 9.86652
-42.8282, 3.01154, 9.86625, 9.86625
-42.7788, 3.01157, 9.86598, 9.86598
-42.7295, 3.01161, 9.86571, 9.86571
-42.6802, 3.01164, 9.86544, 9.86544
-42.6308, 3.01167, 9.86517, 9.86517
-42.5815, 3.01171, 9.86489, 9.86489
-42.5322, 3.01174, 9.86462, 9.86462
-42.4829, 3.01178, 9.86435, 9.86435
-42.4335, 3.01181, 9.86407, 9.86407
-42.3842, 3.01184, 9.8638, 9.8638
-42.3349, 3.01188, 9.86352, 9.86352
-42.2856, 3.01191, 9.86324, 9.86324
-42.2363, 3.01195, 9.86296, 9.86296
-42.187, 3.01198, 9.86269, 9.86269
-42.1376, 3.01202, 9.86241, 9.86241
-42.0883, 3.01205, 9.86213, 9.86213
-42.039, 3.01209, 9.86185, 9.86185
-41.9897, 3.01212, 9.86157, 9.86157
-41.9404, 3.01216, 9.86129, 9.86129
-41.8911, 3.01219, 9.861, 9.861
-41.8418, 3.01223, 9.86072, 9.86072
-41.7925, 3.01226, 9.86044, 9.86044
-41.7432, 3.0123, 9.86015, 9.86015
-41.6939, 3.01234, 9.85987, 9.85987
-41.6446, 3.01237, 9.85958, 9.85958
-41.5953, 3.01241, 9.8593, 9.8593
-41.546, 3.01244, 9.85901, 9.85901
-41.4967, 3.01248, 9.85872, 9.85872
-41.4474, 3.01252, 9.85844, 9.85844
-41.3981, 3.01255, 9.85815, 9.85815
-41.3488, 3.01259, 9.85786, 9.85786
-41.2995, 3.01262, 9.85757, 9.85757
-41.2502, 3.01266, 9.85728, 9.85728
-41.201, 3.0127, 9.85698, 9.85698
-41.1517, 3.01273, 9.85669, 9.85669
-41.1024, 3.01277, 9.8564, 9.8564
-41.0531, 3.01281, 9.85611, 9.85611
-41.0038, 3.01285, 9.85581, 9.85581
-40.9545, 3.01288, 9.85552, 9.85552
-40.9053, 3.01292, 9.85522, 9.85522
-40.856, 3.01296, 9.85492, 9.85492
-40.8067, 3.013, 9.85463, 9.85463
-40.7574, 3.01303, 9.85433, 9.85433
-40.7082, 3.01307, 9.85403, 9.85403
-40.6589, 3.01311, 9.85373, 9.85373
-40.6096, 3.01315, 9.85343, 9.85343
-40.5604, 3.01319, 9.85313, 9.85313
-40.5111, 3.01322, 9.85283, 9.85283
-40.4618, 3.01326, 9.85253, 9.85253
-40.4126, 3.0133, 9.85222, 9.85222
-40.3633, 3.01334, 9.85192, 9.85192
-40.3141, 3.01338, 9.85162, 9.85162
-40.2648, 3.01342, 9.85131, 9.85131
-40.2155, 3.01346, 9.851, 9.851
-40.1663, 3.01349, 9.8507, 9.8507
-40.117, 3.01353, 9.85039, 9.85039
-40.0678, 3.01357, 9.85008, 9.85008
-40.0185, 3.01361, 9.84977, 9.84977
-39.9693, 3.01365, 9.84946, 9.84946
-39.92, 3.01369, 9.84915, 9.84915
-39.8708, 3.01373, 9.84884, 9.84884
-39.8215, 3.01377, 9.84853, 9.84853
-39.7723, 3.01381, 9.84822, 9.84822
-39.7231, 3.01385, 9.84791, 9.84791
-39.6738, 3.01389, 9.84759, 9.84759
-39.6246, 3.01393, 9.84728, 9.84728
-39.5753, 3.01397, 9.84696, 9.84696
-39.5261, 3.01401, 9.84664, 9.84664
-39.4769, 3.01405, 9.84633, 9.84633
-39.4276, 3.01409, 9.84601, 9.84601
